damping,omega,rmse
0.05,2.0,0.5621160033322574
0.05,2.0666666666666664,0.5267563505401052
0.05,2.1333333333333333,0.473295070882946
0.05,2.2,0.39697084049149817
0.05,2.2666666666666666,0.31274833871889535
0.05,2.333333333333333,0.25674149156870807
0.05,2.4,0.2576342883999246
0.05,2.466666666666667,0.3072622705172771
0.05,2.533333333333333,0.38350896734883616
0.05,2.5999999999999996,0.46377377419707083
0.05,2.6666666666666665,0.5271664987905238
0.05,2.7333333333333334,0.5660103201011344
0.05,2.8,0.5870411663276803
0.07307692307692308,2.0,0.5049383287833571
0.07307692307692308,2.0666666666666664,0.4677418471228223
0.07307692307692308,2.1333333333333333,0.4131880684592302
0.07307692307692308,2.2,0.33825807740405867
0.07307692307692308,2.2666666666666666,0.25427357028741904
0.07307692307692308,2.333333333333333,0.19285782419901024
0.07307692307692308,2.4,0.19216560289844653
0.07307692307692308,2.466666666666667,0.24756771335032174
0.07307692307692308,2.533333333333333,0.3265054079262293
0.07307692307692308,2.5999999999999996,0.40514009940638557
0.07307692307692308,2.6666666666666665,0.4673441952676654
0.07307692307692308,2.7333333333333334,0.50780190379287
0.07307692307692308,2.8,0.5314900508831423
0.09615384615384615,2.0,0.4582561987979705
0.09615384615384615,2.0666666666666664,0.41996338719418824
0.09615384615384615,2.1333333333333333,0.3652312660498506
0.09615384615384615,2.2,0.29203274103821286
0.09615384615384615,2.2666666666666666,0.20849833481191138
0.09615384615384615,2.333333333333333,0.1411654088617116
0.09615384615384615,2.4,0.13908539563875544
0.09615384615384615,2.466666666666667,0.20099628090621413
0.09615384615384615,2.533333333333333,0.2817197566981016
0.09615384615384615,2.5999999999999996,0.3583765264426711
0.09615384615384615,2.6666666666666665,0.41911287654189383
0.09615384615384615,2.7333333333333334,0.46042389277392953
0.09615384615384615,2.8,0.4861048139615258
0.11923076923076922,2.0,0.4200268742091127
0.11923076923076922,2.0666666666666664,0.3812734880751484
0.11923076923076922,2.1333333333333333,0.32715694613970286
0.11923076923076922,2.2,0.2562234943860669
0.11923076923076922,2.2666666666666666,0.17391561696777796
0.11923076923076922,2.333333333333333,0.10044120918002108
0.11923076923076922,2.4,0.09698443720572732
0.11923076923076922,2.466666666666667,0.16602324220470535
0.11923076923076922,2.533333333333333,0.24718892962925992
0.11923076923076922,2.5999999999999996,0.32130397886757545
0.11923076923076922,2.6666666666666665,0.3802135884104176
0.11923076923076922,2.7333333333333334,0.42172773413966513
0.11923076923076922,2.8,0.44881051281388107
0.1423076923076923,2.0,0.38864966284917285
0.1423076923076923,2.0666666666666664,0.3499826424987498
0.1423076923076923,2.1333333333333333,0.29716889194885204
0.1423076923076923,2.2,0.22915938590712098
0.1423076923076923,2.2666666666666666,0.14944748130789323
0.1423076923076923,2.333333333333333,0.07117825404166736
0.1423076923076923,2.4,0.06628496583405825
0.1423076923076923,2.466666666666667,0.14161131025080698
0.1423076923076923,2.533333333333333,0.22130997887088613
0.1423076923076923,2.5999999999999996,0.2921829273290518
0.1423076923076923,2.6666666666666665,0.34887520293566987
0.1423076923076923,2.7333333333333334,0.39003830078009644
0.1423076923076923,2.8,0.41800112496511577
0.16538461538461538,2.0,0.36286375791031095
0.16538461538461538,2.0666666666666664,0.3247492112807247
0.16538461538461538,2.1333333333333333,0.27381939034186464
0.16538461538461538,2.2,0.20942366752555913
0.16538461538461538,2.2666666666666666,0.13408792555568783
0.16538461538461538,2.333333333333333,0.05622377832634229
0.16538461538461538,2.4,0.0504827477065955
0.16538461538461538,2.466666666666667,0.12678433227045657
0.16538461538461538,2.533333333333333,0.2026970315841057
0.16538461538461538,2.5999999999999996,0.26959903098365756
0.16538461538461538,2.6666666666666665,0.32369664133431325
0.16538461538461538,2.7333333333333334,0.3640428418693476
0.16538461538461538,2.8,0.39243056686937905
0.18846153846153846,2.0,0.3416690371325511
0.18846153846153846,2.0666666666666664,0.30449587659621385
0.18846153846153846,2.1333333333333333,0.25591886911591105
0.18846153846153846,2.2,0.19575100469074594
0.18846153846153846,2.2666666666666666,0.12652540171315457
0.18846153846153846,2.333333333333333,0.057093056816046275
0.18846153846153846,2.4,0.052207335639493715
0.18846153846153846,2.466666666666667,0.12014938198025535
0.18846153846153846,2.533333333333333,0.19008479858931038
0.18846153846153846,2.5999999999999996,0.2523800813579982
0.18846153846153846,2.6666666666666665,0.30355769398273463
0.18846153846153846,2.7333333333333334,0.34270527837116527
0.18846153846153846,2.8,0.3711274976197681
0.2115384615384615,2.0,0.3242653430988378
0.2115384615384615,2.0666666666666664,0.2883473559990408
0.2115384615384615,2.1333333333333333,0.24247323315431346
0.2115384615384615,2.2,0.1869784923668485
0.2115384615384615,2.2666666666666666,0.1250317244417291
0.2115384615384615,2.333333333333333,0.0680438567446362
0.2115384615384615,2.4,0.06462815532400285
0.2115384615384615,2.466666666666667,0.11977275760675977
0.2115384615384615,2.533333333333333,0.18229164444270837
0.2115384615384615,2.5999999999999996,0.23953958546437165
0.2115384615384615,2.6666666666666665,0.2875526244822228
0.2115384615384615,2.7333333333333334,0.32520078817681214
0.2115384615384615,2.8,0.35332953861490257
0.23461538461538461,2.0,0.3100064449200555
0.23461538461538461,2.0666666666666664,0.27558477469745046
0.23461538461538461,2.1333333333333333,0.2326431779438275
0.23461538461538461,2.2,0.1820455116819573
0.23461538461538461,2.2666666666666666,0.12774350129478954
0.23461538461538461,2.333333333333333,0.08239730998885401
0.23461538461538461,2.4,0.08007145664584281
0.23461538461538461,2.466666666666667,0.12357634696258653
0.23461538461538461,2.533333333333333,0.1782342924526011
0.23461538461538461,2.5999999999999996,0.23024113085489567
0.23461538461538461,2.6666666666666665,0.2749415208842381
0.23461538461538461,2.7333333333333334,0.3108664167124913
0.23461538461538461,2.8,0.33843309829112117
0.25769230769230766,2.0,0.2983654566823023
0.25769230769230766,2.0666666666666664,0.2656126517977036
0.25769230769230766,2.1333333333333333,0.22571891514014086
0.25769230769230766,2.2,0.1800192458441782
0.25769230769230766,2.2666666666666666,0.13304764106059447
0.25769230769230766,2.333333333333333,0.0970488688632703
0.25769230769230766,2.4,0.09543131630379499
0.25769230769230766,2.466666666666667,0.12982202442236657
0.25769230769230766,2.533333333333333,0.17696475111618182
0.25769230769230766,2.5999999999999996,0.22377669813544163
0.25769230769230766,2.6666666666666665,0.2651150063681814
0.25769230769230766,2.7333333333333334,0.2991641215670257
0.25769230769230766,2.8,0.32595550645178334
0.28076923076923077,2.0,0.2889090135521784
0.28076923076923077,2.0666666666666664,0.25793502843254396
0.28076923076923077,2.1333333333333333,0.2211038842073532
0.28076923076923077,2.2,0.18011842848507106
0.28076923076923077,2.2666666666666666,0.13976480031152316
0.28076923076923077,2.333333333333333,0.11093441364093642
0.28076923076923077,2.4,0.10978192959854842
0.28076923076923077,2.466666666666667,0.1372962105561962
0.28076923076923077,2.533333333333333,0.17769837258581686
0.28076923076923077,2.5999999999999996,0.21955240987963182
0.28076923076923077,2.6666666666666665,0.2575685943768034
0.28076923076923077,2.7333333333333334,0.28965327191385737
0.28076923076923077,2.8,0.3155066741075907
0.3038461538461538,2.0,0.28127800050546636
0.3038461538461538,2.0666666666666664,0.2521379140515775
0.3038461538461538,2.1333333333333333,0.218302412473755
0.3038461538461538,2.2,0.18171961304771922
0.3038461538461538,2.2666666666666666,0.14712360195877733
0.3038461538461538,2.333333333333333,0.12374993201452654
0.3038461538461538,2.4,0.12291248283846705
0.3038461538461538,2.466666666666667,0.14524215132590704
0.3038461538461538,2.533333333333333,0.17981853333567732
0.3038461538461538,2.5999999999999996,0.21707691051452904
0.3038461538461538,2.6666666666666665,0.25188371495913303
0.3038461538461538,2.7333333333333334,0.2819701915921857
0.3038461538461538,2.8,0.30676799259610127
0.32692307692307687,2.0,0.27517308758280234
0.32692307692307687,2.0666666666666664,0.247875921955463
0.32692307692307687,2.1333333333333333,0.2169083379490143
0.32692307692307687,2.2,0.18434530152148404
0.32692307692307687,2.2666666666666666,0.15465368253954082
0.32692307692307687,2.333333333333333,0.13546257268862416
0.32692307692307687,2.4,0.13484467154908186
0.32692307692307687,2.466666666666667,0.15321993657948105
0.32692307692307687,2.533333333333333,0.18286073008260204
0.32692307692307687,2.5999999999999996,0.2159498395657553
0.32692307692307687,2.6666666666666665,0.24771320357961657
0.32692307692307687,2.7333333333333334,0.27581285312665244
0.32692307692307687,2.8,0.2994766472514631
0.35,2.0,0.2703437365063872
0.35,2.0666666666666664,0.24486162548677665
0.35,2.1333333333333333,0.21659347953412936
0.35,2.2,0.18764128606296532
0.35,2.2666666666666666,0.16208228167484562
0.35,2.333333333333333,0.14613557459735835
0.35,2.4,0.14567410932094083
0.35,2.466666666666667,0.16098746330940186
0.35,2.533333333333333,0.18648611100234955
0.35,2.5999999999999996,0.21584974798461906
0.35,2.6666666666666665,0.24476974372961366
0.35,2.7333333333333334,0.2709292857055188
0.35,2.8,0.29341392732083865
