damping,omega,rmse
0.05,2.0,0.5632003004648356
0.05,2.0666666666666664,0.5273416087319212
0.05,2.1333333333333333,0.4735514173157719
0.05,2.2,0.397202155569239
0.05,2.2666666666666666,0.3133332911797725
0.05,2.333333333333333,0.25793489508732304
0.05,2.4,0.25905641392316925
0.05,2.466666666666667,0.3082237110309431
0.05,2.533333333333333,0.3836918186271422
0.05,2.5999999999999996,0.4631488816259451
0.05,2.6666666666666665,0.5257698036310703
0.05,2.7333333333333334,0.5638766236558914
0.05,2.8,0.5842543958718042
0.07307692307692308,2.0,0.5059840283310384
0.07307692307692308,2.0666666666666664,0.4683631893744383
0.07307692307692308,2.1333333333333333,0.41351387482191043
0.07307692307692308,2.2,0.3385474310331455
0.07307692307692308,2.2666666666666666,0.25488002480824556
0.07307692307692308,2.333333333333333,0.1940755472132348
0.07307692307692308,2.4,0.1935361154758102
0.07307692307692308,2.466666666666667,0.24831128593284613
0.07307692307692308,2.533333333333333,0.32643137758298113
0.07307692307692308,2.5999999999999996,0.4042856863460056
0.07307692307692308,2.6666666666666665,0.465757832994974
0.07307692307692308,2.7333333333333334,0.5055257487257728
0.07307692307692308,2.8,0.5286136168145258
0.09615384615384615,2.0,0.45923424144695124
0.09615384615384615,2.0666666666666664,0.42058841228014604
0.09615384615384615,2.1333333333333333,0.36559502281839734
0.09615384615384615,2.2,0.29234870313354755
0.09615384615384615,2.2666666666666666,0.2090855769736444
0.09615384615384615,2.333333333333333,0.1423689191247248
0.09615384615384615,2.4,0.14033556290547525
0.09615384615384615,2.466666666666667,0.20143692310181396
0.09615384615384615,2.533333333333333,0.2813480463349516
0.09615384615384615,2.5999999999999996,0.35727790534273024
0.09615384615384615,2.6666666666666665,0.4173372719522961
0.09615384615384615,2.7333333333333334,0.45801538756148813
0.09615384615384615,2.8,0.4831543376607688
0.11923076923076922,2.0,0.4209101721150265
0.11923076923076922,2.0666666666666664,0.38186903091529073
0.11923076923076922,2.1333333333333333,0.3275231748790933
0.11923076923076922,2.2,0.25652704816935007
0.11923076923076922,2.2666666666666666,0.17442443167522553
0.11923076923076922,2.333333333333333,0.10154138953752706
0.11923076923076922,2.4,0.09797081985419058
0.11923076923076922,2.466666666666667,0.16606039643544887
0.11923076923076922,2.533333333333333,0.246486116631795
0.11923076923076922,2.5999999999999996,0.3199535376393367
0.11923076923076922,2.6666666666666665,0.3782534589085581
0.11923076923076922,2.7333333333333334,0.4191982898809057
0.11923076923076922,2.8,0.4458001683185256
0.1423076923076923,2.0,0.3894140511448872
0.1423076923076923,2.0666666666666664,0.3505164033830682
0.1423076923076923,2.1333333333333333,0.2975002755129162
0.1423076923076923,2.2,0.2294064973384521
0.1423076923076923,2.2666666666666666,0.14980264642476793
0.1423076923076923,2.333333333333333,0.07196389736395377
0.1423076923076923,2.4,0.06668957309579736
0.1423076923076923,2.466666666666667,0.14114945281826446
0.1423076923076923,2.533333333333333,0.22025679309741553
0.1423076923076923,2.5999999999999996,0.2905814563084329
0.1423076923076923,2.6666666666666665,0.34673939972120466
0.1423076923076923,2.7333333333333334,0.38740019027890926
0.1423076923076923,2.8,0.4149433823991284
0.16538461538461538,2.0,0.3634887088715802
0.16538461538461538,2.0666666666666664,0.32519132755507363
0.16538461538461538,2.1333333333333333,0.2740793575471923
0.16538461538461538,2.2,0.20956983848684044
0.16538461538461538,2.2666666666666666,0.13421309515090438
0.16538461538461538,2.333333333333333,0.056318683901952035
0.16538461538461538,2.4,0.04979270850987465
0.16538461538461538,2.466666666666667,0.1257743650808125
0.16538461538461538,2.533333333333333,0.20129419065568657
0.16538461538461538,2.5999999999999996,0.26775620593427385
0.16538461538461538,2.6666666666666665,0.32139769308377764
0.16538461538461538,2.7333333333333334,0.36130878098616365
0.16538461538461538,2.8,0.3893361311982862
0.18846153846153846,2.0,0.34213811468803157
0.18846153846153846,2.0666666666666664,0.3048202791060998
0.18846153846153846,2.1333333333333333,0.25607424994769806
0.18846153846153846,2.2,0.19575689986487144
0.18846153846153846,2.2666666666666666,0.12636789887854963
0.18846153846153846,2.333333333333333,0.0563516151869674
0.18846153846153846,2.4,0.05046250999407806
0.18846153846153846,2.466666666666667,0.11862453371842956
0.18846153846153846,2.533333333333333,0.18835482816200771
0.18846153846153846,2.5999999999999996,0.25031380046589496
0.18846153846153846,2.6666666666666665,0.3011110707711151
0.18846153846153846,2.7333333333333334,0.3398880377429452
0.18846153846153846,2.8,0.3680053832204221
0.2115384615384615,2.0,0.3245663960196179
0.2115384615384615,2.0666666666666664,0.2885327694813158
0.2115384615384615,2.1333333333333333,0.24249649764218217
0.2115384615384615,2.2,0.18681475661065738
0.2115384615384615,2.2666666666666666,0.1245785510321795
0.2115384615384615,2.333333333333333,0.06676269966010852
0.2115384615384615,2.4,0.06244008093009583
0.2115384615384615,2.466666666666667,0.1178362629308224
0.2115384615384615,2.533333333333333,0.18027499757429333
0.2115384615384615,2.5999999999999996,0.23727417225994976
0.2115384615384615,2.6666666666666665,0.28497579216256547
0.2115384615384615,2.7333333333333334,0.32231284221940065
0.2115384615384615,2.8,0.3501872227211828
0.23461538461538461,2.0,0.3101315560235017
0.23461538461538461,2.0666666666666664,0.27561527049015144
0.23461538461538461,2.1333333333333333,0.23251384459766347
0.23461538461538461,2.2,0.18169504311156068
0.23461538461538461,2.2666666666666666,0.1270149963108155
0.23461538461538461,2.333333333333333,0.08083056222059568
0.23461538461538461,2.4,0.07774272599640052
0.23461538461538461,2.466666666666667,0.12135022684890882
0.23461538461538461,2.533333333333333,0.1759812391390413
0.23461538461538461,2.5999999999999996,0.22780477894569007
0.23461538461538461,2.6666666666666665,0.27225289987091034
0.23461538461538461,2.7333333333333334,0.3079196386671938
0.23461538461538461,2.8,0.33527670856849195
0.25769230769230766,2.0,0.29831068253101356
0.25769230769230766,2.0666666666666664,0.26547773318866236
0.25769230769230766,2.1333333333333333,0.22542395031271512
0.25769230769230766,2.2,0.17947653384967688
0.25769230769230766,2.2666666666666666,0.13207934140778163
0.25769230769230766,2.333333333333333,0.09531406215239213
0.25769230769230766,2.4,0.09304966739906409
0.25769230769230766,2.466666666666667,0.12740736539892458
0.25769230769230766,2.533333333333333,0.1745266693797849
0.25769230769230766,2.5999999999999996,0.22119874983600915
0.25769230769230766,2.6666666666666665,0.2623329658789616
0.25769230769230766,2.7333333333333334,0.29616953467765406
0.25769230769230766,2.8,0.32279001269074353
0.28076923076923077,2.0,0.2886739625782283
0.28076923076923077,2.0666666666666664,0.2576293028960461
0.28076923076923077,2.1333333333333333,0.2206371953606355
0.28076923076923077,2.2,0.17938694499933797
0.28076923076923077,2.2666666666666666,0.13859332155965218
0.28076923076923077,2.333333333333333,0.109084286362923
0.28076923076923077,2.4,0.1073720996527397
0.28076923076923077,2.466666666666667,0.13476294218243795
0.28076923076923077,2.533333333333333,0.17512146737375392
0.28076923076923077,2.5999999999999996,0.21686102362358042
0.28076923076923077,2.6666666666666665,0.2547105969987307
0.28076923076923077,2.7333333333333334,0.2866208654108863
0.28076923076923077,2.8,0.3123360670138293
0.3038461538461538,2.0,0.28086530498193407
0.3038461538461538,2.0666666666666664,0.2516604608453888
0.3038461538461538,2.1333333333333333,0.2176637329562044
0.3038461538461538,2.2,0.1808086614062588
0.3038461538461538,2.2666666666666666,0.1457805449400961
0.3038461538461538,2.333333333333333,0.1218109045250289
0.3038461538461538,2.4,0.120481667972921
0.3038461538461538,2.466666666666667,0.14263463913950575
0.3038461538461538,2.533333333333333,0.17714086574488583
0.3038461538461538,2.5999999999999996,0.21429744185219538
0.3038461538461538,2.6666666666666665,0.24896568473627445
0.3038461538461538,2.7333333333333334,0.27890880579346555
0.3038461538461538,2.8,0.30359544215219664
0.32692307692307687,2.0,0.27458782517553826
0.32692307692307687,2.0666666666666664,0.2472294859506387
0.32692307692307687,2.1333333333333333,0.21610184999530205
0.32692307692307687,2.2,0.18326729633067695
0.32692307692307687,2.2666666666666666,0.15316453083302367
0.32692307692307687,2.333333333333333,0.1334497055870036
0.32692307692307687,2.4,0.13239488263883126
0.32692307692307687,2.466666666666667,0.15056534573265165
0.32692307692307687,2.533333333333333,0.18011181697647427
0.32692307692307687,2.5999999999999996,0.21310399049978365
0.32692307692307687,2.6666666666666665,0.24474914041763995
0.32692307692307687,2.7333333333333334,0.27273013193586804
0.32692307692307687,2.8,0.2963046390583245
0.35,2.0,0.26959285080836165
0.35,2.0666666666666664,0.24405175983884406
0.35,2.1333333333333333,0.21562645608004352
0.35,2.2,0.18640981795635755
0.35,2.2666666666666666,0.16046720319796653
0.35,2.333333333333333,0.14405854037820856
0.35,2.4,0.14320580971921637
0.35,2.466666666666667,0.15830225850666554
0.35,2.533333333333333,0.1836879155159458
0.35,2.5999999999999996,0.21295535072233235
0.35,2.6666666666666665,0.2417715639785921
0.35,2.7333333333333334,0.26783168892425063
0.35,2.8,0.2902443784262344
